#timestamp x y z qx qy qz qw depth velocity distance_status velocity_status exposure gain
1.40363663226356e+18 1.80916678 -0.86300876 0.626406206 0.139552917 0.201046025 0.0346511773 0.968970988 7.82412767 4.63746716e-07 2 1 2376 9
1.40363663231356e+18 1.82176063 -0.871044923 0.642094535 0.139931781 0.201214915 0.0356698925 0.968844319 7.33024454 4.33271794e-07 2 1 2376 9
1.40363663236356e+18 1.83228916 -0.878463093 0.651635315 0.140302542 0.200996899 0.036608262 0.968800949 7.37706327 3.20564681e-07 2 1 2376 9
1.40363663241356e+18 1.84473916 -0.886788543 0.676354432 0.139443616 0.201541442 0.0371440842 0.968791434 7.53299046 5.78049992e-07 2 1 2376 9
1.40363663246356e+18 1.85551737 -0.892653419 0.691912498 0.136807684 0.200320922 0.0407995828 0.969273222 7.14734077 3.96291739e-07 2 1 2376 9
1.40363663251356e+18 1.86603728 -0.902528519 0.715102515 0.13380774 0.197367607 0.0441208781 0.97015198 7.20165491 5.46247861e-07 2 1 2376 9
1.40363663256356e+18 1.87163818 -0.901421618 0.739201417 0.129558723 0.192628286 0.0488545784 0.971453607 6.62209225 4.95317749e-07 2 1 2376 9
1.40363663261356e+18 1.88189705 -0.904090701 0.758517056 0.125390582 0.186473036 0.0525429222 0.973007837 6.80553675 4.40665218e-07 2 1 2376 9
1.40363663266356e+18 1.89078851 -0.906306134 0.777746185 0.122240044 0.179444781 0.0539852284 0.974649956 6.47917032 4.26015646e-07 2 1 2376 9
1.40363663271356e+18 1.90224155 -0.90626444 0.789820212 0.120326216 0.170923337 0.0534388301 0.97644821 6.05953598 3.32840813e-07 2 1 2376 9
1.40363663276356e+18 1.90943455 -0.913725012 0.817907401 0.119236775 0.16228468 0.0505426687 0.97820842 5.79183769 5.98760266e-07 2 1 2376 9
1.40363663281356e+18 1.92082446 -0.917287504 0.846028275 0.120225758 0.153153767 0.0443536646 0.979858379 5.78893137 6.10969607e-07 2 1 2376 9
1.40363663286356e+18 1.94327074 -0.928982642 0.852243818 0.121919416 0.144036104 0.0341718609 0.981438506 5.82249641 4.94344476e-07 2 1 2376 9
1.40363663291356e+18 1.95788617 -0.93595844 0.872798648 0.126257467 0.13500692 0.0240755387 0.982472672 5.76693726 5.23364918e-07 2 1 2376 9
1.40363663296356e+18 1.97045826 -0.95257978 0.891794561 0.128007968 0.127755863 0.0140908988 0.983409297 5.4621563 5.63974027e-07 2 1 2376 9
1.40363663301356e+18 1.98363091 -0.967914047 0.910320851 0.129762189 0.12122354 0.005661982 0.984090732 5.25439072 5.4841064e-07 2 1 2376 9
1.40363663306356e+18 1.99699598 -0.980858645 0.924764963 0.130340325 0.114919756 -0.000864313138 0.984786323 5.06283045 4.71091198e-07 2 1 2376 9
1.40363663311356e+18 2.00730433 -0.998454581 0.947439085 0.130863383 0.109530989 -0.00545419833 0.985316187 5.38677502 6.0991789e-07 2 1 2376 9
1.40363663316356e+18 2.01928694 -1.00960537 0.963265927 0.130956289 0.104805214 -0.009354877 0.985788417 5.1848917 4.55371946e-07 2 1 2376 9
1.40363663321356e+18 2.0308513 -1.02270405 0.984447881 0.131024472 0.1007843 -0.0113997117 0.986177042 5.3547473 5.49177173e-07 2 1 2376 9
1.40363663326356e+18 2.0429421 -1.03573873 1.00501095 0.129587885 0.0970543131 -0.0124472138 0.986728183 5.14583921 5.43663987e-07 2 1 2376 9
1.40363663331356e+18 2.05479501 -1.04591119 1.02826783 0.128430273 0.0939904453 -0.0120704069 0.987180716 5.2882247 5.6030575e-07 2 1 2376 9
1.40363663336356e+18 2.06438343 -1.05898571 1.05094071 0.126559905 0.0911653668 -0.0103454928 0.987706655 5.1235795 5.57471651e-07 2 1 2376 9
1.40363663341356e+18 2.08041332 -1.06713223 1.07237645 0.124662674 0.0888665138 -0.00833347409 0.988176358 5.07838249 5.59577643e-07 2 1 2376 9
1.40363663346356e+18 2.09162952 -1.07496902 1.09825342 0.123176023 0.0873348381 -0.0061630564 0.988515205 4.7987504 5.85433668e-07 2 1 2376 9
1.40363663351356e+18 2.10245878 -1.08395203 1.12494312 0.12171043 0.0872448536 -0.00474050275 0.988712514 4.91267157 6.03427509e-07 2 1 2376 9
1.40363663356356e+18 2.11485253 -1.09330141 1.1508666 0.119711976 0.0873884456 -0.00308895815 0.988950333 4.83878946 6.0433041e-07 2 1 2376 9
1.40363663361356e+18 2.12930492 -1.09970384 1.17783987 0.118143424 0.0878108999 -0.0018557702 0.989104612 4.49206161 6.25275959e-07 2 1 2376 9
1.40363663366356e+18 2.14302287 -1.11045652 1.20605223 0.116633079 0.0891508538 -0.00136760993 0.989164789 4.76092052 6.63244691e-07 2 1 2376 9
1.40363663371356e+18 2.15731217 -1.12065194 1.23127724 0.117151181 0.0906059534 -0.000459118761 0.988972169 4.60963154 6.14633564e-07 2 1 2376 9
1.40363663376356e+18 2.17111643 -1.13453018 1.25493444 0.117949771 0.0913126365 0.000831676886 0.988811995 4.62333632 6.14107933e-07 2 1 2376 9
1.40363663381356e+18 2.18061417 -1.15223205 1.28564415 0.117905499 0.0929779579 0.00173970578 0.988660895 4.62358236 7.33936417e-07 2 1 2376 9
1.40363663386356e+18 2.19304545 -1.17392616 1.31169801 0.119021352 0.093688566 0.00351951299 0.988455352 4.75608969 7.22209847e-07 2 1 2376 9
1.40363663391356e+18 2.21231789 -1.18894753 1.33094977 0.120724924 0.0928032059 0.00816121108 0.988304838 4.70402527 6.2215878e-07 2 1 2376 9
1.40363663396356e+18 2.22223553 -1.21283734 1.36241318 0.122710152 0.0926658135 0.0123376444 0.988029882 4.51324558 8.1462133e-07 2 1 2376 9
1.40363663401356e+18 2.2402732 -1.23253742 1.38303432 0.124604828 0.0920411361 0.0159563084 0.987799303 4.70046806 6.74888838e-07 2 1 2376 9
1.40363663406356e+18 2.25756373 -1.25139707 1.4072521 0.125129717 0.0922850312 0.0184238589 0.987667246 4.60383034 7.04597483e-07 2 1 2376 9
1.40363663411356e+18 2.27044087 -1.27056461 1.43767924 0.124710217 0.0924003464 0.0187713194 0.987702979 4.61862516 7.6394582e-07 2 1 2376 9
1.40363663416356e+18 2.2894004 -1.29481641 1.46121431 0.123050233 0.0925408026 0.017372022 0.987923607 4.47139072 7.74985267e-07 2 1 2376 9
1.40363663421356e+18 2.31028405 -1.31299578 1.4821132 0.121385362 0.0931285892 0.0142633501 0.98812409 4.59029818 6.93796949e-07 2 1 2376 9
1.40363663426356e+18 2.33640659 -1.33483122 1.51089606 0.122060149 0.094177943 0.0105115733 0.987988533 4.53834724 7.85554505e-07 2 1 2376 9
1.40363663431356e+18 2.35497954 -1.36273124 1.53580583 0.12459826 0.0951432227 0.00662555783 0.987612851 4.23543406 8.35193703e-07 2 1 2376 9
1.40363663436356e+18 2.37684629 -1.38630094 1.5583167 0.129064902 0.0956063356 0.00333486421 0.987010921 4.64677382 7.84962822e-07 2 1 2376 9
1.40363663441356e+18 2.39689137 -1.41097858 1.58520139 0.133470984 0.0961468693 -0.00028511951 0.986377815 5.04470348 8.3272721e-07 2 1 2376 9
1.40363663446356e+18 2.41800713 -1.43546731 1.6110804 0.136158501 0.096295982 -0.00288357201 0.9859917 5.43097973 8.28320537e-07 2 1 2376 9
1.40363663451356e+18 2.43701297 -1.46053629 1.6404143 0.139208947 0.0962958408 -0.0049604544 0.985557393 5.41735601 8.60270347e-07 2 1 2376 9
1.40363663456356e+18 2.45838924 -1.47716908 1.66825413 0.141789099 0.0955145998 -0.00601937992 0.985259651 5.19640446 7.76825118e-07 2 1 2376 9
1.40363663461356e+18 2.47681414 -1.50210596 1.69668795 0.142163279 0.0946981404 -0.00896567248 0.985262138 5.43878508 8.41383553e-07 2 1 2376 9
1.40363663466356e+18 2.49439787 -1.51811797 1.73049724 0.143113834 0.0920627991 -0.0112534542 0.985350816 5.01273203 8.26711982e-07 2 1 2376 9
1.40363663471356e+18 2.5141551 -1.53502457 1.75393861 0.143059342 0.0890833976 -0.0149866785 0.985582859 5.3792758 7.00195642e-07 2 1 2376 9
1.40363663476356e+18 2.53100973 -1.55303657 1.78510334 0.141234559 0.0859973217 -0.0171503684 0.986084745 4.97160244 7.94919515e-07 2 1 2376 9
1.40363663481356e+18 2.54987252 -1.57010929 1.81005148 0.139166822 0.0824244048 -0.0183628266 0.986661857 4.76199913 7.12656799e-07 2 1 2376 9
1.40363663486356e+18 2.56729994 -1.59216249 1.83286669 0.136618341 0.0793614933 -0.0198786766 0.987239596 4.04853773 7.24040149e-07 2 1 2376 9
1.40363663491356e+18 2.58528105 -1.61026229 1.85871713 0.135159417 0.0759538376 -0.0207815937 0.987689765 4.06082344 7.26408928e-07 2 1 2376 9
1.40363663496356e+18 2.60017726 -1.62941963 1.88051654 0.132652381 0.073091681 -0.0225932903 0.988205695 4.71253777 6.52413803e-07 2 1 2376 9
1.40363663501356e+18 2.61558777 -1.65352998 1.90594988 0.132028571 0.0710271608 -0.0247913288 0.988387064 4.12500811 7.65677555e-07 2 1 2376 9
1.40363663506356e+18 2.63093178 -1.6728806 1.92733578 0.130763542 0.0690405024 -0.0263539836 0.988655538 4.4636488 6.53371671e-07 2 1 2376 9
1.40363663511356e+18 2.64420525 -1.69337525 1.95381084 0.129381851 0.0676554599 -0.0275759449 0.988899713 4.07356644 7.2031952e-07 2 1 2376 9
1.40363663516356e+18 2.6586022 -1.71556721 1.97690762 0.128049876 0.0661381965 -0.0284357064 0.989151343 4.65378618 7.02341708e-07 2 1 2376 9
1.40363663521356e+18 2.68034403 -1.74044933 2.00237042 0.126036612 0.0642590643 -0.0289965328 0.989517431 4.86530066 7.02240243e-07 2 1 2376 9
1.40363663526356e+18 2.69380079 -1.75780895 2.03088838 0.125402419 0.0620593779 -0.0277312966 0.989774642 4.2108078 7.19918887e-07 2 1 2376 9
1.40363663531356e+18 2.70837195 -1.77400691 2.05706179 0.124124551 0.0601127011 -0.0258510009 0.990106704 3.90089536 6.81100857e-07 2 1 2376 9
1.40363663536356e+18 2.7227592 -1.79135366 2.08499964 0.122495238 0.0575172475 -0.0223868405 0.990548087 3.85402298 7.17891055e-07 2 1 2376 9
1.40363663541356e+18 2.73526452 -1.80776444 2.11290655 0.121630319 0.0563241012 -0.0212561686 0.99074812 3.95581436 6.94117773e-07 2 1 2376 9
1.40363663546356e+18 2.74831369 -1.82753042 2.14134693 0.122031042 0.0554334065 -0.0198229537 0.990778791 4.55676603 7.40222333e-07 2 1 2376 9
1.40363663551356e+18 2.76157377 -1.85043945 2.1673789 0.12141731 0.0542417836 -0.0171086345 0.990970716 4.53661299 7.42515624e-07 2 1 2376 9
1.40363663556356e+18 2.77674928 -1.87283224 2.19865092 0.121642633 0.0538150569 -0.0162635016 0.990980579 4.67595673 8.26961468e-07 2 1 2376 9
1.40363663561356e+18 2.7896262 -1.89824643 2.22394478 0.122189558 0.0536455135 -0.0153377278 0.990937246 4.56432343 7.61966646e-07 2 1 2376 9
1.40363663566356e+18 2.80411671 -1.92397375 2.25245526 0.123481723 0.0539086081 -0.0140809243 0.990781436 4.78779125 8.20903949e-07 2 1 2376 9
1.40363663571356e+18 2.81976044 -1.9529758 2.27364941 0.124779609 0.054004007 -0.0136961856 0.990619014 4.9601388 7.83593066e-07 2 1 2376 9
1.40363663576356e+18 2.83637361 -1.98111576 2.29790881 0.128355452 0.053323572 -0.0114254498 0.990227718 4.94632435 8.13969109e-07 2 1 2376 9
1.40363663581356e+18 2.84881145 -2.01616283 2.31991818 0.132254423 0.0520749262 -0.00813160524 0.989813541 5.26305628 8.64272863e-07 2 1 2376 9
1.40363663586356e+18 2.86968791 -2.04915492 2.34012071 0.134956071 0.0505202981 -0.00422305063 0.989553801 5.09214354 8.71261591e-07 2 1 2376 9
1.40363663591356e+18 2.88594603 -2.08399233 2.35975753 0.133689429 0.0494213643 -0.000628419852 0.989790013 4.90050983 8.63385253e-07 2 1 2376 9
1.40363663596356e+18 2.90343389 -2.11795976 2.37987589 0.130248917 0.0497559604 0.000447350582 0.990231975 4.93246889 8.63562548e-07 2 1 2376 9
1.40363663601356e+18 2.92400134 -2.15280422 2.39930496 0.124694222 0.0511770142 -0.00116262734 0.990873813 5.00218534 8.97698214e-07 2 1 2376 9
1.40363663606356e+18 2.94442903 -2.18359586 2.42269937 0.120761774 0.0537634008 -0.00472603506 0.991213274 5.06934834 8.74689306e-07 2 1 2376 9
1.40363663611356e+18 2.96454548 -2.21755759 2.44410679 0.117546242 0.056388866 -0.00914735623 0.991422969 5.1378274 8.98077644e-07 2 1 2376 9
1.40363663616356e+18 2.98854091 -2.24862503 2.4630657 0.119197947 0.0581004882 -0.0127718418 0.991086809 5.54306412 8.71870839e-07 2 1 2376 9
1.40363663621356e+18 3.00815493 -2.28297821 2.4921283 0.123819193 0.0603828063 -0.0174267965 0.990312593 5.52815056 9.81732683e-07 2 1 2376 9
1.40363663626356e+18 3.03199743 -2.32180025 2.51274743 0.129705174 0.0619231617 -0.0211930623 0.989390188 5.58386612 1.00015018e-06 2 1 2376 9
1.40363663631356e+18 3.05421874 -2.36302999 2.53153462 0.134923594 0.0628443431 -0.0234984466 0.98858183 5.72531319 1.00928673e-06 2 1 2376 9
1.40363663636356e+18 3.07421044 -2.40011765 2.54958341 0.141432049 0.0634145307 -0.0254697587 0.987586383 6.04490566 9.95904315e-07 2 1 2376 9
1.40363663641356e+18 3.09593091 -2.43820133 2.56569278 0.14991347 0.0635243204 -0.0270706992 0.986284842 6.02253151 9.34166565e-07 2 1 2376 9
1.40363663646356e+18 3.1165757 -2.47482497 2.58779451 0.156695406 0.0637201164 -0.0280475061 0.985190151 5.78667784 9.49941693e-07 2 1 2376 9
1.40363663651356e+18 3.13697036 -2.50752032 2.60921486 0.159368474 0.0652286643 -0.030957675 0.984575306 6.09211254 8.81763981e-07 2 1 2376 9
1.40363663656356e+18 3.15649753 -2.53832862 2.62701987 0.160118123 0.0668763243 -0.0344276191 0.984227861 6.26705313 8.11781092e-07 2 1 2376 9
1.40363663661356e+18 3.17696099 -2.56304318 2.64809143 0.160895735 0.0687806875 -0.0383042118 0.983826492 6.29543734 7.67744893e-07 2 1 2376 9
1.40363663666356e+18 3.19371236 -2.58568618 2.66915144 0.16005626 0.0712602606 -0.0427727299 0.983602797 6.11829567 7.03372393e-07 2 1 2376 9
1.40363663671356e+18 3.21545729 -2.60802877 2.68847552 0.160044708 0.0726660437 -0.0459795029 0.983357119 6.26612473 7.33610136e-07 2 1 2376 9
1.40363663676356e+18 3.23055797 -2.62847851 2.71394692 0.159025069 0.0748328163 -0.0500990613 0.983158767 6.13075399 7.12231554e-07 2 1 2376 9
1.40363663681356e+18 3.2476942 -2.64537365 2.72995969 0.15831883 0.0767682871 -0.054830595 0.98287099 6.48207235 5.78103595e-07 2 1 2376 9
1.40363663686356e+18 3.25969796 -2.66092492 2.75536053 0.156469136 0.0788516338 -0.0588783671 0.982768115 6.05911303 6.42223995e-07 2 1 2376 9
1.40363663691356e+18 3.27257914 -2.67301167 2.77725713 0.154018156 0.0770650548 -0.0562018746 0.983453473 6.15355062 5.62664923e-07 2 1 2376 9
1.40363663696356e+18 3.28191486 -2.68661543 2.79722642 0.152061286 0.0735592998 -0.0512108104 0.984298658 6.46257305 5.18068248e-07 2 1 2376 9
1.40363663701356e+18 3.29032477 -2.69801226 2.81575138 0.149786247 0.0693102271 -0.0448212766 0.985267083 6.16700602 4.66386723e-07 2 1 2376 9
1.40363663706356e+18 3.29639945 -2.70537799 2.83980005 0.14868143 0.0657024322 -0.0388070695 0.985936628 5.96968985 5.17490264e-07 2 1 2376 9
1.40363663711356e+18 3.30364652 -2.71301723 2.86199729 0.146465482 0.0627437158 -0.0346177341 0.986616795 5.75747919 4.91364915e-07 2 1 2376 9
1.40363663716356e+18 3.31096755 -2.7185547 2.87819868 0.142940531 0.0607871529 -0.0318034847 0.98735073 5.50908279 3.72421425e-07 2 1 2376 9
1.40363663721356e+18 3.31729932 -2.72566253 2.90571047 0.138782192 0.0599457721 -0.0305929622 0.98803344 5.53601503 5.82242365e-07 2 1 2376 9
1.40363663726356e+18 3.32182495 -2.72978539 2.92559895 0.13584759 0.0591353 -0.0298186697 0.98851368 5.36069727 4.16186765e-07 2 1 2376 9
1.40363663731356e+18 3.3270318 -2.73769023 2.94679773 0.133211578 0.058632276 -0.0298178857 0.988902334 5.51811123 4.64322596e-07 2 1 2376 9
1.40363663736356e+18 3.33532803 -2.74605119 2.96337984 0.131405792 0.0584102638 -0.0305405597 0.989134992 5.21463442 4.06791031e-07 2 1 2376 9
1.40363663741356e+18 3.33744903 -2.75526413 2.98073995 0.130675593 0.057292951 -0.0297054213 0.989322493 5.24027252 3.95349076e-07 2 1 2376 9
1.40363663746356e+18 3.34232273 -2.76870724 2.99504633 0.128607741 0.0569125403 -0.0308139327 0.989581484 5.39916754 4.04544522e-07 2 1 2376 9
1.40363663751356e+18 3.34716299 -2.78278488 3.01353524 0.128140049 0.0560660699 -0.0305282694 0.989699322 5.34193516 4.74742222e-07 2 1 2376 9
1.40363663756356e+18 3.3483878 -2.80052043 3.02942531 0.126433996 0.0556240532 -0.0303524054 0.98994906 5.33733845 4.76882121e-07 2 1 2376 9
1.40363663761356e+18 3.35135601 -2.81647143 3.04314679 0.126487787 0.0543674077 -0.0293059255 0.990043528 5.20786953 4.24982744e-07 2 1 2376 9
1.40363663766356e+18 3.35380534 -2.83756738 3.06151688 0.125560925 0.053960247 -0.0287711252 0.990199459 5.2932291 5.61602803e-07 2 1 2376 9
1.40363663771356e+18 3.35668237 -2.85540271 3.0727186 0.126491569 0.0533799039 -0.0291885403 0.990100246 5.2541399 4.25138609e-07 2 1 2376 9
1.40363663776356e+18 3.36055948 -2.87717707 3.08322042 0.127639359 0.0528776324 -0.0297026114 0.989964598 5.3146615 4.89669219e-07 2 1 2376 9
1.40363663781356e+18 3.36099249 -2.90263649 3.09703917 0.129920118 0.0529997672 -0.0304873932 0.989637462 5.17807388 5.79424523e-07 2 1 2376 9
1.40363663786356e+18 3.36377306 -2.92602164 3.1061165 0.131733854 0.0522394124 -0.0304126937 0.989440399 5.56927776 5.04773595e-07 2 1 2376 9
1.40363663791356e+18 3.36518342 -2.95399615 3.1170994 0.133343167 0.0520250925 -0.0310264969 0.989217037 5.6545577 6.02419277e-07 2 1 2376 9
1.40363663796356e+18 3.36501973 -2.97744919 3.13116024 0.135991157 0.051990121 -0.031371323 0.988847447 5.55401707 5.46909519e-07 2 1 2376 9
1.40363663801356e+18 3.36865935 -2.99635007 3.14469429 0.138018827 0.0513810562 -0.0311842437 0.988604235 5.61354113 4.70601094e-07 2 1 2376 9
1.40363663806356e+18 3.37242374 -3.01702977 3.15749336 0.139323584 0.0509529116 -0.0314516397 0.988434891 5.52759504 4.92192555e-07 2 1 2376 9
1.40363663811356e+18 3.37517121 -3.03055181 3.17925315 0.141844689 0.0505332088 -0.0313651531 0.988100555 5.40826416 5.15319584e-07 2 1 2376 9
1.40363663816356e+18 3.37651622 -3.04455078 3.20050532 0.142975501 0.0502670633 -0.0313613272 0.987951262 5.60983849 5.09678955e-07 2 1 2376 9
1.40363663821356e+18 3.3792352 -3.05386243 3.22042062 0.143197246 0.0500876506 -0.0318124473 0.987913834 5.82903767 4.43044541e-07 2 1 2376 9
1.40363663826356e+18 3.38426638 -3.06277342 3.23690892 0.14363636 0.0499903443 -0.0321163684 0.98784518 5.50873327 3.88113733e-07 2 1 2376 9
1.40363663831356e+18 3.38594243 -3.07102716 3.26141942 0.141908633 0.0488322901 -0.0303857927 0.988207494 5.43289328 5.18343995e-07 2 1 2376 9
1.40363663836356e+18 3.38952369 -3.07575999 3.28065206 0.136288898 0.0466096821 -0.025834704 0.989234776 5.15708208 4.0255054e-07 2 1 2376 9
1.40363663841356e+18 3.39442524 -3.07834971 3.30235059 0.126744099 0.0440420787 -0.0203415008 0.99074843 5.10754442 4.47910963e-07 2 1 2376 9
1.40363663846356e+18 3.39799604 -3.08142036 3.32548899 0.116709287 0.0419791841 -0.0158580424 0.992151809 4.9133153 4.72255209e-07 2 1 2376 9
1.40363663851356e+18 3.40204326 -3.08645427 3.35098777 0.10860081 0.040133087 -0.0112636303 0.993211121 4.88009405 5.26084193e-07 2 1 2376 9
1.40363663856356e+18 3.40859947 -3.09108341 3.37514427 0.103785248 0.0393560774 -0.00959073345 0.993774491 4.56419706 5.09095571e-07 2 1 2376 9
1.40363663861356e+18 3.41484873 -3.09902167 3.40113612 0.101640719 0.0404549809 -0.0118527139 0.993927599 4.76737213 5.5772739e-07 2 1 2376 9
1.40363663866356e+18 3.42435436 -3.10935015 3.42174386 0.10315149 0.0423723475 -0.0169439473 0.993618265 4.86152315 4.98682311e-07 2 1 2376 9
1.40363663871356e+18 3.43246929 -3.12436363 3.44690485 0.10564784 0.0442373487 -0.0205328561 0.993206923 4.73031807 6.08058144e-07 2 1 2376 9
1.40363663876356e+18 3.44209523 -3.14301217 3.46909023 0.110018393 0.0452273651 -0.0236250075 0.992618909 4.89181376 6.10774237e-07 2 1 2376 9
1.40363663881356e+18 3.45138798 -3.16285117 3.49776518 0.115603675 0.0455132749 -0.0253872409 0.991927326 5.00342894 7.21720141e-07 2 1 2376 9
1.40363663886356e+18 3.45930054 -3.18374537 3.52401592 0.120300544 0.0455420515 -0.0253426987 0.991368472 5.05252028 6.89426315e-07 2 1 2376 9
1.40363663891356e+18 3.47041485 -3.20668119 3.53828468 0.123303433 0.0439664743 -0.0239474753 0.991105308 5.16303682 6.79266179e-07 2 1 2376 9
1.40363663896356e+18 3.47728589 -3.23321704 3.56286404 0.125927884 0.0428094009 -0.0219034706 0.990873232 5.57300234 7.36342315e-07 2 1 2376 9
1.40363663901356e+18 3.48734754 -3.25897311 3.58270898 0.12678429 0.0400862915 -0.016991579 0.990974328 5.48821068 6.80717221e-07 2 1 2376 9
1.40363663906356e+18 3.49676066 -3.28533038 3.60648893 0.127776824 0.0373097659 -0.011635024 0.991032639 5.35911274 7.34517869e-07 2 1 2376 9
1.40363663911356e+18 3.50864122 -3.30918438 3.62840638 0.128471723 0.0345669062 -0.00701943219 0.991085704 5.47324514 6.90084562e-07 2 1 2376 9
1.40363663916356e+18 3.52076795 -3.33261898 3.65264746 0.127693016 0.032686133 -0.00312641458 0.991270062 5.65754366 7.1662015e-07 2 1 2376 9
1.40363663921356e+18 3.53626881 -3.35105189 3.6833818 0.127771027 0.0311306318 -0.000220753364 0.991314985 5.40986013 7.80937e-07 2 1 2376 9
1.40363663926356e+18 3.55128104 -3.36577355 3.71306393 0.126890465 0.0307377233 0.00104418375 0.991439818 5.68250418 7.27493159e-07 2 1 2376 9
1.40363663931356e+18 3.57119535 -3.38029309 3.74359125 0.126249942 0.032741864 -0.0031729635 0.991452901 5.74249983 7.84683891e-07 2 1 2376 9
1.40363663936356e+18 3.5899488 -3.39199725 3.77603738 0.125833356 0.0357053127 -0.00881374477 0.991369464 5.71333838 7.85219186e-07 2 1 2376 9
1.40363663941356e+18 3.60869619 -3.40163009 3.8124704 0.125320204 0.0390744924 -0.0149310582 0.991234127 5.70612621 8.41814597e-07 2 1 2376 9
1.40363663946356e+18 3.63259195 -3.41142302 3.84295904 0.124991433 0.0415449532 -0.0206733504 0.991072031 5.844172 7.99113934e-07 2 1 2376 9
1.40363663951356e+18 3.65881132 -3.42310986 3.87603942 0.125672572 0.0445054944 -0.0273550884 0.990695395 5.74340963 8.7598147e-07 2 1 2376 9
1.40363663956356e+18 3.67872134 -3.43138049 3.91873027 0.127806682 0.0481184778 -0.0340427435 0.990046037 6.11149645 9.56516374e-07 2 1 2376 9
1.40363663961356e+18 3.70024197 -3.43987537 3.95228731 0.129150386 0.0503227561 -0.0393912423 0.989563605 6.13866901 8.15201531e-07 2 1 2376 9
1.40363663966356e+18 3.72060229 -3.45136955 3.98247003 0.132105319 0.0507000412 -0.0414121557 0.989071647 6.131392 7.63583046e-07 2 1 2376 9
1.40363663971356e+18 3.73960284 -3.4592049 4.01055251 0.136409339 0.0497997734 -0.0402704358 0.988580177 5.9046998 8.10349263e-07 2 1 2376 9
1.40363663976356e+18 3.76156373 -3.47224068 4.04286321 0.140222102 0.0477484596 -0.0379150396 0.988241011 6.09344006 8.23695245e-07 2 1 2376 9
1.40363663981356e+18 3.77965655 -3.48625008 4.0756086 0.142432514 0.0467480603 -0.0361301943 0.988039578 6.127316 7.98969779e-07 2 1 2376 9
1.40363663986356e+18 3.79544812 -3.5012531 4.10975391 0.143894754 0.0455145045 -0.0337966303 0.987967873 6.00875759 8.1002662e-07 2 1 2376 9
1.40363663991356e+18 3.81295371 -3.5142827 4.13791733 0.144857072 0.0439584212 -0.0315138935 0.987973158 6.15196753 7.12573296e-07 2 1 2376 9
1.40363663996356e+18 3.83316862 -3.53256265 4.1642144 0.145279638 0.0432155013 -0.0310709319 0.987957916 6.19128132 7.57450152e-07 2 1 2376 9
1.40363664001356e+18 3.85171263 -3.55037418 4.18993768 0.145665021 0.0424261407 -0.0315059217 0.987921607 6.31867886 7.2741318e-07 2 1 2376 9
1.40363664006356e+18 3.86420838 -3.56801985 4.21902605 0.146143094 0.0408951572 -0.0331653755 0.987861245 6.09452057 7.24883478e-07 2 1 2376 9
1.40363664011356e+18 3.88645184 -3.58268823 4.23586734 0.14628991 0.0380220279 -0.0377233922 0.987790734 6.00403452 6.30417901e-07 2 1 2376 9
1.40363664016356e+18 3.89389568 -3.60238661 4.25749525 0.146439893 0.0343351985 -0.039492544 0.987834394 6.01585627 6.03721389e-07 2 1 2376 9
1.40363664021356e+18 3.90718801 -3.62777062 4.27566894 0.145738842 0.0305041068 -0.042669083 0.987931697 6.08261251 6.6284656e-07 2 1 2376 9
1.40363664026356e+18 3.92156641 -3.64824888 4.29527488 0.144328977 0.0274570898 -0.0453398304 0.98810908 5.89206886 6.3576249e-07 2 1 2376 9
1.40363664031356e+18 3.93640755 -3.66706415 4.3135197 0.143862477 0.0243640003 -0.0462955362 0.988213897 5.96463966 6.02379259e-07 2 1 2376 9
1.40363664036356e+18 3.95032978 -3.68677602 4.3307453 0.143871837 0.0216046704 -0.0483425536 0.988178693 5.89665985 5.92993388e-07 2 1 2376 9
1.40363664041356e+18 3.9638898 -3.70529874 4.35230519 0.143560351 0.0195745282 -0.0499062637 0.988188559 5.76055431 6.298568e-07 2 1 2376 9
1.40363664046356e+18 3.9792952 -3.71839977 4.37386703 0.144004228 0.0177894452 -0.0515756742 0.988071995 5.71628809 5.91226524e-07 2 1 2376 9
1.40363664051356e+18 3.99042889 -3.73740955 4.39558238 0.14223864 0.0163590084 -0.0521826304 0.988320558 5.77747869 6.18673369e-07 2 1 2376 9
1.40363664056356e+18 4.00875333 -3.74780853 4.41256803 0.142200016 0.014819349 -0.053675178 0.988270468 5.59426022 5.41269799e-07 2 1 2376 9
1.40363664061356e+18 4.02424003 -3.76107162 4.43228974 0.142284626 0.0134977771 -0.0538730116 0.988266459 5.7012167 5.67343704e-07 2 1 2376 9
1.40363664066356e+18 4.03540572 -3.76961647 4.45128133 0.142838355 0.0128782077 -0.0545076626 0.988160043 5.54874039 4.72594678e-07 2 1 2376 9
1.40363664071356e+18 4.04855823 -3.77673517 4.47533613 0.142434291 0.0120279459 -0.0542739223 0.988241945 5.51941252 5.66498898e-07 2 1 2376 9
1.40363664076356e+18 4.06250794 -3.78491031 4.49675982 0.140891067 0.0112309413 -0.054241703 0.988474284 5.49415016 5.36804635e-07 2 1 2376 9
1.40363664081356e+18 4.07798416 -3.79135464 4.5103408 0.139758962 0.0107423919 -0.0550360887 0.988596511 5.55759048 4.31503452e-07 2 1 2376 9
1.40363664086356e+18 4.08733039 -3.80066794 4.52938721 0.13803333 0.0105657569 -0.0557911523 0.988798519 5.51068354 5.34518051e-07 2 1 2376 9
